id,session,timestamp,dst_ip,dst_port
656,bb73852b3de9,2022-11-26T12:34:25.621341Z,216.58.211.14,80
657,bb73852b3de9,2022-11-26T12:34:25.785379Z,2a00:1450:400f:80d::200e,80
658,bb73852b3de9,2022-11-26T12:34:25.949522Z,74.6.231.21,80
659,bb73852b3de9,2022-11-26T12:34:26.113207Z,2001:4998:44:3507::8000,80
660,bb73852b3de9,2022-11-26T12:34:26.276973Z,98.137.11.164,80
661,bb73852b3de9,2022-11-26T12:34:26.441442Z,2001:4998:44:3507::8001,80
662,17aac7b4f171,2022-11-26T12:40:54.395408Z,216.58.211.14,80
663,17aac7b4f171,2022-11-26T12:40:54.561885Z,2a00:1450:400f:80d::200e,80
664,17aac7b4f171,2022-11-26T12:40:54.730008Z,98.137.11.163,80
665,17aac7b4f171,2022-11-26T12:40:54.898527Z,2001:4998:124:1507::f000,80
666,17aac7b4f171,2022-11-26T12:40:55.066015Z,74.6.143.25,80
667,17aac7b4f171,2022-11-26T12:40:55.235277Z,2a02:6b8:a::a,80
668,23cfddb4c8c8,2022-11-26T14:31:35.958001Z,142.250.74.78,80
669,23cfddb4c8c8,2022-11-26T14:31:36.114798Z,2a00:1450:400f:802::200e,80
670,23cfddb4c8c8,2022-11-26T14:31:36.303571Z,74.6.143.26,80
671,23cfddb4c8c8,2022-11-26T14:31:36.458559Z,2001:4998:24:120d::1:1,80
672,23cfddb4c8c8,2022-11-26T14:31:36.614414Z,74.6.231.20,80
673,23cfddb4c8c8,2022-11-26T14:31:36.770464Z,2001:4998:24:120d::1:1,80
674,8a8c8f6f662d,2022-11-26T15:06:00.678555Z,142.250.74.78,80
675,8a8c8f6f662d,2022-11-26T15:06:00.833073Z,2a00:1450:400f:802::200e,80
676,8a8c8f6f662d,2022-11-26T15:06:00.985624Z,74.6.143.25,80
677,8a8c8f6f662d,2022-11-26T15:06:01.137572Z,2001:4998:44:3507::8001,80
678,8a8c8f6f662d,2022-11-26T15:06:01.293164Z,98.137.11.164,80
679,8a8c8f6f662d,2022-11-26T15:06:01.445095Z,2001:4998:24:120d::1:0,80
680,08941166f482,2022-11-26T16:59:24.658270Z,216.58.211.14,80
681,08941166f482,2022-11-26T16:59:24.825746Z,2a00:1450:400f:80d::200e,80
682,08941166f482,2022-11-26T16:59:24.994241Z,216.58.211.14,80
683,08941166f482,2022-11-26T16:59:25.161921Z,2001:4998:44:3507::8001,80
684,08941166f482,2022-11-26T16:59:25.330162Z,98.137.11.164,80
685,08941166f482,2022-11-26T16:59:25.497975Z,2001:4998:44:3507::8000,80
686,021312f6c1db,2022-11-26T19:15:46.787606Z,216.58.211.14,80
687,021312f6c1db,2022-11-26T19:15:46.954083Z,2a00:1450:400f:80d::200e,80
688,021312f6c1db,2022-11-26T19:15:47.121934Z,216.58.211.14,80
689,021312f6c1db,2022-11-26T19:15:47.290306Z,2a00:1450:400f:80d::200e,80
690,021312f6c1db,2022-11-26T19:15:47.457889Z,5.255.255.70,80
691,021312f6c1db,2022-11-26T19:15:47.625918Z,2001:4998:44:3507::8000,80
692,9f466e2cad9c,2022-11-26T19:47:34.593215Z,142.250.74.78,80
693,9f466e2cad9c,2022-11-26T19:47:34.744749Z,2a00:1450:400f:802::200e,80
694,9f466e2cad9c,2022-11-26T19:47:34.897679Z,98.137.11.164,80
695,9f466e2cad9c,2022-11-26T19:47:35.049380Z,2001:4998:44:3507::8000,80
696,9f466e2cad9c,2022-11-26T19:47:35.205227Z,142.250.74.78,80
697,9f466e2cad9c,2022-11-26T19:47:35.357620Z,2001:4998:24:120d::1:0,80
698,fb3e56a13b4a,2022-11-26T19:51:59.235165Z,216.58.211.14,80
699,fb3e56a13b4a,2022-11-26T19:51:59.402219Z,2a00:1450:400f:80d::200e,80
700,fb3e56a13b4a,2022-11-26T19:51:59.569934Z,74.6.143.25,80
701,fb3e56a13b4a,2022-11-26T19:51:59.739751Z,2001:4998:124:1507::f001,80
702,fb3e56a13b4a,2022-11-26T19:51:59.910960Z,98.137.11.163,80
703,fb3e56a13b4a,2022-11-26T19:52:00.078803Z,2001:4998:124:1507::f000,80
704,7fdbf1d2b003,2022-11-26T20:44:20.993241Z,142.250.74.78,80
705,7fdbf1d2b003,2022-11-26T20:44:21.145629Z,2a00:1450:400f:802::200e,80
706,7fdbf1d2b003,2022-11-26T20:44:21.297395Z,74.6.143.25,80
707,7fdbf1d2b003,2022-11-26T20:44:21.453741Z,2001:4998:44:3507::8000,80
708,7fdbf1d2b003,2022-11-26T20:44:21.609695Z,77.88.55.77,80
709,7fdbf1d2b003,2022-11-26T20:44:21.765379Z,2001:4998:24:120d::1:1,80
710,5796b3aa6083,2022-11-26T22:14:04.889391Z,142.250.74.78,80
711,5796b3aa6083,2022-11-26T22:14:05.041668Z,2a00:1450:400f:802::200e,80
712,5796b3aa6083,2022-11-26T22:14:05.198616Z,98.137.11.163,80
713,5796b3aa6083,2022-11-26T22:14:05.353518Z,2a00:1450:400f:802::200e,80
714,5796b3aa6083,2022-11-26T22:14:05.510658Z,5.255.255.60,80
715,5796b3aa6083,2022-11-26T22:14:05.665443Z,2001:4998:24:120d::1:0,80
716,63cd3635bf66,2022-11-27T00:43:34.013479Z,216.58.211.14,80
717,63cd3635bf66,2022-11-27T00:43:34.182028Z,2a00:1450:400f:80d::200e,80
718,63cd3635bf66,2022-11-27T00:43:34.349813Z,74.6.231.21,80
719,63cd3635bf66,2022-11-27T00:43:34.518387Z,2001:4998:44:3507::8001,80
720,63cd3635bf66,2022-11-27T00:43:34.685538Z,74.6.231.21,80
721,63cd3635bf66,2022-11-27T00:43:34.853790Z,2001:4998:24:120d::1:1,80
722,52067684a73a,2022-11-27T01:20:36.320472Z,142.250.74.78,80
723,52067684a73a,2022-11-27T01:20:36.479595Z,2a00:1450:400f:802::200e,80
724,52067684a73a,2022-11-27T01:20:36.639006Z,74.6.143.26,80
725,52067684a73a,2022-11-27T01:20:36.799605Z,2001:4998:44:3507::8000,80
726,52067684a73a,2022-11-27T01:20:36.958636Z,77.88.55.77,80
727,52067684a73a,2022-11-27T01:20:37.114896Z,2001:4998:44:3507::8001,80
728,21a5b6161b62,2022-11-27T01:28:48.302859Z,216.58.211.14,80
729,21a5b6161b62,2022-11-27T01:28:48.464846Z,2a00:1450:400f:80d::200e,80
730,21a5b6161b62,2022-11-27T01:28:48.628393Z,98.137.11.163,80
731,21a5b6161b62,2022-11-27T01:28:48.793048Z,2001:4998:44:3507::8000,80
732,21a5b6161b62,2022-11-27T01:28:48.956868Z,77.88.55.88,80
733,21a5b6161b62,2022-11-27T01:28:49.120787Z,2001:4998:44:3507::8001,80
734,05086eeb8805,2022-11-27T02:04:36.036358Z,142.250.74.78,80
735,05086eeb8805,2022-11-27T02:04:36.190000Z,2a00:1450:400f:802::200e,80
736,05086eeb8805,2022-11-27T02:04:36.345381Z,74.6.231.20,80
737,05086eeb8805,2022-11-27T02:04:36.501987Z,2001:4998:44:3507::8001,80
738,05086eeb8805,2022-11-27T02:04:36.657188Z,5.255.255.60,80
739,05086eeb8805,2022-11-27T02:04:36.809819Z,2001:4998:24:120d::1:0,80
740,4ee2e65af7f5,2022-11-27T02:32:12.217880Z,142.250.74.78,80
741,4ee2e65af7f5,2022-11-27T02:32:12.374770Z,2a00:1450:400f:802::200e,80
742,4ee2e65af7f5,2022-11-27T02:32:12.534344Z,74.6.143.25,80
743,4ee2e65af7f5,2022-11-27T02:32:12.690649Z,2001:4998:124:1507::f000,80
744,4ee2e65af7f5,2022-11-27T02:32:12.846379Z,74.6.231.21,80
745,4ee2e65af7f5,2022-11-27T02:32:13.002530Z,2001:4998:124:1507::f001,80
746,1bee31bbd8ee,2022-11-27T05:07:49.404202Z,216.58.211.14,80
747,1bee31bbd8ee,2022-11-27T05:07:49.568488Z,2a00:1450:400f:80d::200e,80
748,1bee31bbd8ee,2022-11-27T05:07:49.732544Z,216.58.211.14,80
749,1bee31bbd8ee,2022-11-27T05:07:49.896992Z,2001:4998:24:120d::1:1,80
750,1bee31bbd8ee,2022-11-27T05:07:50.061083Z,77.88.55.55,80
751,1bee31bbd8ee,2022-11-27T05:07:50.225568Z,2001:4998:24:120d::1:0,80
752,2ea1a9e7f3a1,2022-11-27T06:38:17.586890Z,142.250.74.78,80
753,2ea1a9e7f3a1,2022-11-27T06:38:17.753968Z,2a00:1450:400f:802::200e,80
754,2ea1a9e7f3a1,2022-11-27T06:38:17.921380Z,98.137.11.163,80
755,2ea1a9e7f3a1,2022-11-27T06:38:18.085798Z,2001:4998:24:120d::1:1,80
756,2ea1a9e7f3a1,2022-11-27T06:38:18.253515Z,74.6.143.25,80
757,2ea1a9e7f3a1,2022-11-27T06:38:18.422018Z,2a02:6b8:a::a,80
758,293597bf251c,2022-11-27T07:14:44.573386Z,142.250.74.78,80
759,293597bf251c,2022-11-27T07:14:44.730650Z,2a00:1450:400f:802::200e,80
760,293597bf251c,2022-11-27T07:14:44.886369Z,74.6.231.21,80
761,293597bf251c,2022-11-27T07:14:45.042609Z,2001:4998:124:1507::f001,80
762,293597bf251c,2022-11-27T07:14:45.198688Z,98.137.11.163,80
763,293597bf251c,2022-11-27T07:14:45.354496Z,2001:4998:124:1507::f001,80
764,c49a0ae8f938,2022-11-27T10:08:45.191161Z,216.58.211.14,80
765,c49a0ae8f938,2022-11-27T10:08:45.362566Z,2a00:1450:400f:80d::200e,80
766,c49a0ae8f938,2022-11-27T10:08:45.530880Z,216.58.211.14,80
767,c49a0ae8f938,2022-11-27T10:08:45.698756Z,2001:4998:44:3507::8001,80
768,c49a0ae8f938,2022-11-27T10:08:45.871260Z,74.6.143.25,80
769,c49a0ae8f938,2022-11-27T10:08:46.038893Z,2a02:6b8:a::a,80
770,926e641be622,2022-11-27T10:19:12.632582Z,216.58.211.14,80
771,926e641be622,2022-11-27T10:19:12.798039Z,2a00:1450:400f:80d::200e,80
772,926e641be622,2022-11-27T10:19:12.965796Z,74.6.143.26,80
773,926e641be622,2022-11-27T10:19:13.134248Z,2001:4998:24:120d::1:1,80
774,926e641be622,2022-11-27T10:19:13.301991Z,98.137.11.164,80
775,926e641be622,2022-11-27T10:19:13.470543Z,2001:4998:44:3507::8000,80
776,6cb41ca9e91e,2022-11-27T10:30:29.510832Z,142.250.74.78,80
777,6cb41ca9e91e,2022-11-27T10:30:29.666355Z,2a00:1450:400f:802::200e,80
778,6cb41ca9e91e,2022-11-27T10:30:29.823153Z,74.6.143.26,80
779,6cb41ca9e91e,2022-11-27T10:30:29.978482Z,2001:4998:124:1507::f001,80
780,6cb41ca9e91e,2022-11-27T10:30:30.134384Z,5.255.255.77,80
781,6cb41ca9e91e,2022-11-27T10:30:30.290602Z,2001:4998:124:1507::f000,80
782,2ff72d27d112,2022-11-27T12:57:24.958174Z,142.250.74.78,80
783,2ff72d27d112,2022-11-27T12:57:25.114229Z,2a00:1450:400f:802::200e,80
784,2ff72d27d112,2022-11-27T12:57:25.270224Z,142.250.74.78,80
785,2ff72d27d112,2022-11-27T12:57:25.426139Z,2a00:1450:400f:802::200e,80
786,2ff72d27d112,2022-11-27T12:57:25.582359Z,74.6.143.25,80
787,2ff72d27d112,2022-11-27T12:57:25.738484Z,2001:4998:124:1507::f001,80
788,39739dc376b3,2022-11-27T13:32:23.666776Z,216.58.211.14,80
789,39739dc376b3,2022-11-27T13:32:23.834535Z,2a00:1450:400f:80d::200e,80
790,39739dc376b3,2022-11-27T13:32:24.002641Z,98.137.11.164,80
791,39739dc376b3,2022-11-27T13:32:24.171215Z,2001:4998:44:3507::8001,80
792,39739dc376b3,2022-11-27T13:32:24.342199Z,5.255.255.55,80
793,39739dc376b3,2022-11-27T13:32:24.510294Z,2001:4998:44:3507::8000,80
794,2defd12b0535,2022-11-27T13:33:55.383334Z,speedtest.tele2.net,80
795,b444eae9f79f,2022-11-27T14:22:37.103123Z,216.58.211.14,80
796,b444eae9f79f,2022-11-27T14:22:37.269652Z,2a00:1450:400f:80d::200e,80
797,b444eae9f79f,2022-11-27T14:22:37.437649Z,74.6.143.25,80
798,b444eae9f79f,2022-11-27T14:22:37.606216Z,2001:4998:24:120d::1:0,80
799,b444eae9f79f,2022-11-27T14:22:37.773849Z,74.6.231.20,80
800,b444eae9f79f,2022-11-27T14:22:37.941940Z,2001:4998:24:120d::1:0,80
801,146811d6d42a,2022-11-27T15:29:50.295727Z,speedtest.tele2.net,80
802,a3a35b5576f3,2022-11-27T15:48:47.720466Z,142.250.74.78,80
803,a3a35b5576f3,2022-11-27T15:48:47.873515Z,2a00:1450:400f:802::200e,80
804,a3a35b5576f3,2022-11-27T15:48:48.029824Z,142.250.74.78,80
805,a3a35b5576f3,2022-11-27T15:48:48.185992Z,2001:4998:24:120d::1:1,80
806,a3a35b5576f3,2022-11-27T15:48:48.341676Z,5.255.255.70,80
807,a3a35b5576f3,2022-11-27T15:48:48.498168Z,2001:4998:124:1507::f000,80
808,810bca0cfc7b,2022-11-27T17:13:40.257157Z,216.58.211.14,80
809,810bca0cfc7b,2022-11-27T17:13:40.426067Z,2a00:1450:400f:80d::200e,80
810,810bca0cfc7b,2022-11-27T17:13:40.594590Z,74.6.231.20,80
811,810bca0cfc7b,2022-11-27T17:13:40.762158Z,2a00:1450:400f:80d::200e,80
812,810bca0cfc7b,2022-11-27T17:13:40.930812Z,98.137.11.163,80
813,810bca0cfc7b,2022-11-27T17:13:41.098499Z,2a00:1450:400f:80d::200e,80
814,f4717d00c945,2022-11-27T17:33:10.401373Z,142.250.74.78,80
815,f4717d00c945,2022-11-27T17:33:10.557663Z,2a00:1450:400f:802::200e,80
816,f4717d00c945,2022-11-27T17:33:10.714560Z,74.6.231.20,80
817,f4717d00c945,2022-11-27T17:33:10.869747Z,2001:4998:24:120d::1:1,80
818,f4717d00c945,2022-11-27T17:33:11.025959Z,5.255.255.77,80
819,f4717d00c945,2022-11-27T17:33:11.181663Z,2001:4998:44:3507::8001,80
820,1f1320a63ef8,2022-11-27T18:50:34.313709Z,216.58.211.14,80
821,1f1320a63ef8,2022-11-27T18:50:34.482089Z,2a00:1450:400f:80d::200e,80
822,1f1320a63ef8,2022-11-27T18:50:34.649396Z,74.6.143.25,80
823,1f1320a63ef8,2022-11-27T18:50:34.813642Z,2001:4998:124:1507::f001,80
824,1f1320a63ef8,2022-11-27T18:50:34.982392Z,74.6.143.26,80
825,1f1320a63ef8,2022-11-27T18:50:35.149929Z,2a00:1450:400f:80d::200e,80
826,c730ee245698,2022-11-27T20:37:20.374137Z,142.250.74.78,80
827,c730ee245698,2022-11-27T20:37:20.530328Z,2a00:1450:400f:802::200e,80
828,c730ee245698,2022-11-27T20:37:20.688014Z,142.250.74.78,80
829,c730ee245698,2022-11-27T20:37:20.846474Z,2001:4998:24:120d::1:1,80
830,c730ee245698,2022-11-27T20:37:21.007954Z,98.137.11.164,80
831,c730ee245698,2022-11-27T20:37:21.166441Z,2001:4998:44:3507::8000,80
832,78a2d262295f,2022-11-28T00:33:43.658542Z,142.250.74.78,80
833,78a2d262295f,2022-11-28T00:33:43.815197Z,2a00:1450:400f:802::200e,80
834,78a2d262295f,2022-11-28T00:33:44.013757Z,74.6.231.21,80
835,78a2d262295f,2022-11-28T00:33:44.220255Z,2001:4998:124:1507::f001,80
836,78a2d262295f,2022-11-28T00:33:44.393060Z,77.88.55.88,80
837,78a2d262295f,2022-11-28T00:33:44.551153Z,2001:4998:124:1507::f001,80
838,e9adc3629ca3,2022-11-28T00:34:45.794291Z,142.250.74.78,80
839,e9adc3629ca3,2022-11-28T00:34:45.951082Z,2a00:1450:400f:802::200e,80
840,e9adc3629ca3,2022-11-28T00:34:46.106118Z,74.6.143.26,80
841,e9adc3629ca3,2022-11-28T00:34:46.262550Z,2001:4998:44:3507::8001,80
842,e9adc3629ca3,2022-11-28T00:34:46.418819Z,5.255.255.70,80
843,e9adc3629ca3,2022-11-28T00:34:46.574574Z,2001:4998:44:3507::8001,80
844,5453fa9b017e,2022-11-28T01:06:42.540952Z,216.58.211.14,80
845,5453fa9b017e,2022-11-28T01:06:42.705726Z,2a00:1450:400f:80d::200e,80
846,5453fa9b017e,2022-11-28T01:06:42.873777Z,216.58.211.14,80
847,5453fa9b017e,2022-11-28T01:06:43.042006Z,2001:4998:44:3507::8001,80
848,5453fa9b017e,2022-11-28T01:06:43.209970Z,74.6.231.21,80
849,5453fa9b017e,2022-11-28T01:06:43.377775Z,2001:4998:24:120d::1:0,80
850,b45b6f65caf3,2022-11-28T01:12:19.685220Z,216.58.211.14,80
851,b45b6f65caf3,2022-11-28T01:12:19.857899Z,2a00:1450:400f:80d::200e,80
852,b45b6f65caf3,2022-11-28T01:12:20.026044Z,74.6.143.26,80
853,b45b6f65caf3,2022-11-28T01:12:20.194620Z,2001:4998:124:1507::f001,80
854,b45b6f65caf3,2022-11-28T01:12:20.363285Z,5.255.255.60,80
855,b45b6f65caf3,2022-11-28T01:12:20.535785Z,2001:4998:44:3507::8000,80
856,e3e8f9e2dbdf,2022-11-28T03:52:45.434692Z,216.58.211.14,80
857,e3e8f9e2dbdf,2022-11-28T03:52:45.601596Z,2a00:1450:400f:80d::200e,80
858,e3e8f9e2dbdf,2022-11-28T03:52:45.769857Z,216.58.211.14,80
859,e3e8f9e2dbdf,2022-11-28T03:52:45.937776Z,2a00:1450:400f:80d::200e,80
860,e3e8f9e2dbdf,2022-11-28T03:52:46.105789Z,5.255.255.60,80
861,e3e8f9e2dbdf,2022-11-28T03:52:46.274575Z,2001:4998:24:120d::1:1,80
862,6083e5c4b789,2022-11-28T04:23:05.288425Z,216.58.211.14,80
863,6083e5c4b789,2022-11-28T04:23:05.448107Z,2a00:1450:400f:80d::200e,80
864,6083e5c4b789,2022-11-28T04:23:05.611974Z,74.6.143.26,80
865,6083e5c4b789,2022-11-28T04:23:05.771834Z,2001:4998:44:3507::8000,80
866,6083e5c4b789,2022-11-28T04:23:05.932367Z,74.6.143.26,80
867,6083e5c4b789,2022-11-28T04:23:06.091784Z,2001:4998:24:120d::1:1,80
868,4e20d32f2db2,2022-11-28T05:05:26.906706Z,142.250.74.78,80
869,4e20d32f2db2,2022-11-28T05:05:27.061257Z,2a00:1450:400f:802::200e,80
870,4e20d32f2db2,2022-11-28T05:05:27.213367Z,98.137.11.163,80
871,4e20d32f2db2,2022-11-28T05:05:27.369290Z,2001:4998:44:3507::8000,80
872,4e20d32f2db2,2022-11-28T05:05:27.521748Z,77.88.55.60,80
873,4e20d32f2db2,2022-11-28T05:05:27.677356Z,2001:4998:24:120d::1:1,80
874,b23fa3b9f6e6,2022-11-28T06:00:36.001543Z,142.250.74.78,80
875,b23fa3b9f6e6,2022-11-28T06:00:36.158247Z,2a00:1450:400f:802::200e,80
876,b23fa3b9f6e6,2022-11-28T06:00:36.314362Z,98.137.11.164,80
877,b23fa3b9f6e6,2022-11-28T06:00:36.470463Z,2001:4998:24:120d::1:1,80
878,b23fa3b9f6e6,2022-11-28T06:00:36.626894Z,5.255.255.77,80
879,b23fa3b9f6e6,2022-11-28T06:00:36.782538Z,2001:4998:124:1507::f000,80
880,a79361afc843,2022-11-28T06:44:29.786696Z,216.58.211.14,80
881,a79361afc843,2022-11-28T06:44:29.953367Z,2a00:1450:400f:80d::200e,80
882,a79361afc843,2022-11-28T06:44:30.117672Z,74.6.143.26,80
883,a79361afc843,2022-11-28T06:44:30.285429Z,2001:4998:124:1507::f000,80
884,a79361afc843,2022-11-28T06:44:30.454226Z,5.255.255.70,80
885,a79361afc843,2022-11-28T06:44:30.621460Z,2001:4998:24:120d::1:1,80
886,4244babbad06,2022-11-28T08:42:23.043915Z,142.250.74.78,80
887,4244babbad06,2022-11-28T08:42:23.198452Z,2a00:1450:400f:802::200e,80
888,4244babbad06,2022-11-28T08:42:23.354740Z,74.6.231.21,80
889,4244babbad06,2022-11-28T08:42:23.510740Z,2001:4998:124:1507::f001,80
890,4244babbad06,2022-11-28T08:42:23.666747Z,74.6.231.20,80
891,4244babbad06,2022-11-28T08:42:23.822923Z,2001:4998:44:3507::8000,80
892,0fa9564f2e88,2022-11-28T10:16:32.559134Z,142.250.74.78,80
893,0fa9564f2e88,2022-11-28T10:16:32.714786Z,2a00:1450:400f:802::200e,80
894,0fa9564f2e88,2022-11-28T10:16:32.870897Z,142.250.74.78,80
895,0fa9564f2e88,2022-11-28T10:16:33.030851Z,2001:4998:44:3507::8000,80
896,0fa9564f2e88,2022-11-28T10:16:33.186488Z,74.6.143.25,80
897,0fa9564f2e88,2022-11-28T10:16:33.342622Z,2001:4998:124:1507::f000,80
898,13de50b2617a,2022-11-28T10:20:41.228034Z,216.58.211.14,80
899,13de50b2617a,2022-11-28T10:20:41.394644Z,2a00:1450:400f:80d::200e,80
900,13de50b2617a,2022-11-28T10:20:41.562185Z,98.137.11.163,80
901,13de50b2617a,2022-11-28T10:20:41.729980Z,2001:4998:44:3507::8000,80
902,13de50b2617a,2022-11-28T10:20:41.897904Z,5.255.255.70,80
903,13de50b2617a,2022-11-28T10:20:42.066140Z,2001:4998:44:3507::8001,80
904,3bb847d02785,2022-11-28T13:14:31.235363Z,216.58.211.14,80
905,3bb847d02785,2022-11-28T13:14:31.401581Z,2a00:1450:400f:80d::200e,80
906,3bb847d02785,2022-11-28T13:14:31.569371Z,74.6.231.20,80
907,3bb847d02785,2022-11-28T13:14:31.737490Z,2001:4998:124:1507::f001,80
908,3bb847d02785,2022-11-28T13:14:31.905540Z,74.6.231.21,80
909,3bb847d02785,2022-11-28T13:14:32.073574Z,2001:4998:24:120d::1:1,80
910,cc7dafdcd226,2022-11-28T13:38:14.217425Z,216.58.211.14,80
911,cc7dafdcd226,2022-11-28T13:38:14.381748Z,2a00:1450:400f:80d::200e,80
912,cc7dafdcd226,2022-11-28T13:38:14.544913Z,74.6.143.25,80
913,cc7dafdcd226,2022-11-28T13:38:14.709222Z,2001:4998:24:120d::1:0,80
914,cc7dafdcd226,2022-11-28T13:38:14.873000Z,74.6.231.21,80
915,cc7dafdcd226,2022-11-28T13:38:15.037716Z,2001:4998:124:1507::f000,80
916,915446623047,2022-11-28T13:56:29.288230Z,142.250.74.78,80
917,915446623047,2022-11-28T13:56:29.442097Z,2a00:1450:400f:802::200e,80
918,915446623047,2022-11-28T13:56:29.598336Z,74.6.143.26,80
919,915446623047,2022-11-28T13:56:29.753874Z,2001:4998:124:1507::f000,80
920,915446623047,2022-11-28T13:56:29.909955Z,5.255.255.80,80
921,915446623047,2022-11-28T13:56:30.066689Z,2001:4998:24:120d::1:0,80
922,02ba11f7892b,2022-11-28T14:59:50.288977Z,142.250.74.78,80
923,02ba11f7892b,2022-11-28T14:59:50.442224Z,2a00:1450:400f:802::200e,80
924,02ba11f7892b,2022-11-28T14:59:50.597510Z,142.250.74.78,80
925,02ba11f7892b,2022-11-28T14:59:50.755353Z,2001:4998:44:3507::8001,80
926,02ba11f7892b,2022-11-28T14:59:50.910191Z,74.6.143.26,80
927,02ba11f7892b,2022-11-28T14:59:51.066845Z,2a00:1450:400f:802::200e,80
928,6feab1e72123,2022-11-28T15:59:10.726965Z,142.250.74.78,80
929,6feab1e72123,2022-11-28T15:59:10.882303Z,2a00:1450:400f:802::200e,80
930,6feab1e72123,2022-11-28T15:59:11.039118Z,142.250.74.78,80
931,6feab1e72123,2022-11-28T15:59:11.194517Z,2001:4998:124:1507::f000,80
932,6feab1e72123,2022-11-28T15:59:11.355296Z,74.6.143.26,80
933,6feab1e72123,2022-11-28T15:59:11.511101Z,2001:4998:124:1507::f001,80
934,b397b2060514,2022-11-28T17:38:50.470961Z,216.58.211.14,80
935,b397b2060514,2022-11-28T17:38:50.638058Z,2a00:1450:400f:80d::200e,80
936,b397b2060514,2022-11-28T17:38:50.805447Z,74.6.143.26,80
937,b397b2060514,2022-11-28T17:38:50.973968Z,2001:4998:24:120d::1:0,80
938,b397b2060514,2022-11-28T17:38:51.142653Z,77.88.55.50,80
939,b397b2060514,2022-11-28T17:38:51.309236Z,2001:4998:24:120d::1:1,80
940,2bb322b3f61f,2022-11-28T18:01:22.237843Z,142.250.74.78,80
941,2bb322b3f61f,2022-11-28T18:01:22.395007Z,2a00:1450:400f:802::200e,80
942,2bb322b3f61f,2022-11-28T18:01:22.550663Z,74.6.143.25,80
943,2bb322b3f61f,2022-11-28T18:01:22.706457Z,2001:4998:124:1507::f000,80
944,2bb322b3f61f,2022-11-28T18:01:22.862393Z,77.88.55.50,80
945,2bb322b3f61f,2022-11-28T18:01:23.018497Z,2001:4998:44:3507::8000,80
946,0a10b539dc5c,2022-11-28T19:01:49.704300Z,52.97.188.70,587
947,fe4fca48570c,2022-11-28T19:20:02.945391Z,52.97.188.70,587
948,f2c6be7446b0,2022-11-28T19:38:34.754961Z,216.58.211.14,80
949,f2c6be7446b0,2022-11-28T19:38:34.921389Z,2a00:1450:400f:80d::200e,80
950,f2c6be7446b0,2022-11-28T19:38:35.090070Z,74.6.143.25,80
951,f2c6be7446b0,2022-11-28T19:38:35.258326Z,2a00:1450:400f:80d::200e,80
952,f2c6be7446b0,2022-11-28T19:38:35.425718Z,74.6.143.26,80
953,f2c6be7446b0,2022-11-28T19:38:35.594024Z,2001:4998:24:120d::1:1,80
954,3ee32fbfbf8b,2022-11-28T19:56:10.092254Z,52.97.188.70,587
955,abd65576b3f6,2022-11-28T20:32:20.620369Z,52.97.188.70,587
956,dae7ec97c9fb,2022-11-28T20:50:10.121195Z,52.97.188.70,587
957,d9ce34814def,2022-11-28T20:55:29.026613Z,216.58.211.14,80
958,d9ce34814def,2022-11-28T20:55:29.193771Z,2a00:1450:400f:80d::200e,80
959,d9ce34814def,2022-11-28T20:55:29.362325Z,98.137.11.163,80
960,d9ce34814def,2022-11-28T20:55:29.530198Z,2001:4998:124:1507::f001,80
961,d9ce34814def,2022-11-28T20:55:29.698936Z,98.137.11.164,80
962,d9ce34814def,2022-11-28T20:55:29.866088Z,2001:4998:124:1507::f000,80
963,b1a6cc56b19b,2022-11-28T21:25:50.335336Z,52.97.188.70,587
964,48f97ed98f18,2022-11-28T21:52:13.698051Z,216.58.211.14,80
965,48f97ed98f18,2022-11-28T21:52:13.866046Z,2a00:1450:400f:80d::200e,80
966,48f97ed98f18,2022-11-28T21:52:14.034116Z,74.6.231.21,80
967,48f97ed98f18,2022-11-28T21:52:14.202110Z,2001:4998:124:1507::f000,80
968,48f97ed98f18,2022-11-28T21:52:14.370091Z,74.6.143.25,80
969,48f97ed98f18,2022-11-28T21:52:14.539114Z,2a02:6b8:a::a,80
970,1dc23073a46a,2022-11-28T23:08:25.272271Z,142.250.74.78,80
971,1dc23073a46a,2022-11-28T23:08:25.425649Z,2a00:1450:400f:802::200e,80
972,1dc23073a46a,2022-11-28T23:08:25.582892Z,74.6.231.21,80
973,1dc23073a46a,2022-11-28T23:08:25.737358Z,2001:4998:24:120d::1:0,80
974,1dc23073a46a,2022-11-28T23:08:25.894106Z,5.255.255.88,80
975,1dc23073a46a,2022-11-28T23:08:26.049462Z,2001:4998:124:1507::f000,80
976,d9eb98682aff,2022-11-28T23:10:28.663769Z,142.250.74.78,80
977,d9eb98682aff,2022-11-28T23:10:28.823320Z,2a00:1450:400f:802::200e,80
978,d9eb98682aff,2022-11-28T23:10:28.979554Z,142.250.74.78,80
979,d9eb98682aff,2022-11-28T23:10:29.138398Z,2001:4998:44:3507::8001,80
980,d9eb98682aff,2022-11-28T23:10:29.294994Z,77.88.55.55,80
981,d9eb98682aff,2022-11-28T23:10:29.450632Z,2001:4998:24:120d::1:0,80
982,ae51e9d208bd,2022-11-29T00:52:37.208604Z,speedtest.tele2.net,80
983,8e7f134cb714,2022-11-29T01:34:29.676517Z,216.58.211.14,80
984,8e7f134cb714,2022-11-29T01:34:29.841801Z,2a00:1450:400f:80d::200e,80
