id,session,timestamp,dst_ip,dst_port,data
176,298cca6d8d06,2022-11-18T17:05:53.552309Z,2001:4998:124:1507::f000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
177,5c9b5501da68,2022-11-18T17:17:14.604624Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
178,5c9b5501da68,2022-11-18T17:17:14.762293Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
179,5c9b5501da68,2022-11-18T17:17:14.918042Z,98.137.11.163,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
180,5c9b5501da68,2022-11-18T17:17:15.079348Z,2001:4998:124:1507::f001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
181,5c9b5501da68,2022-11-18T17:17:15.237712Z,77.88.55.66,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
182,5c9b5501da68,2022-11-18T17:17:15.393814Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
183,241b323b8307,2022-11-18T18:02:16.111440Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
184,241b323b8307,2022-11-18T18:02:16.281839Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
185,241b323b8307,2022-11-18T18:02:16.458104Z,98.137.11.163,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
186,241b323b8307,2022-11-18T18:02:16.640882Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
187,241b323b8307,2022-11-18T18:02:16.818259Z,77.88.55.66,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
188,241b323b8307,2022-11-18T18:02:16.999645Z,2001:4998:44:3507::8001,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
189,56aeb2ec9b0a,2022-11-18T20:32:42.673577Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
190,56aeb2ec9b0a,2022-11-18T20:32:42.852441Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
191,56aeb2ec9b0a,2022-11-18T20:32:43.029235Z,74.6.143.26,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
192,56aeb2ec9b0a,2022-11-18T20:32:43.417248Z,2001:4998:44:3507::8001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
193,56aeb2ec9b0a,2022-11-18T20:32:43.592040Z,5.255.255.50,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
194,56aeb2ec9b0a,2022-11-18T20:32:43.767872Z,2a02:6b8:a::a,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
195,c428ee02fe2d,2022-11-18T22:46:29.283054Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
196,c428ee02fe2d,2022-11-18T22:46:29.440286Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
197,c428ee02fe2d,2022-11-18T22:46:29.595867Z,74.6.143.25,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
198,c428ee02fe2d,2022-11-18T22:46:29.751794Z,2001:4998:124:1507::f000,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
199,c428ee02fe2d,2022-11-18T22:46:29.904836Z,74.6.143.25,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
200,c428ee02fe2d,2022-11-18T22:46:30.063437Z,2001:4998:124:1507::f000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
201,075e02e83c65,2022-11-18T23:52:16.935162Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
202,075e02e83c65,2022-11-18T23:52:17.088711Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
203,075e02e83c65,2022-11-18T23:52:17.245987Z,74.6.231.20,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
204,075e02e83c65,2022-11-18T23:52:17.400298Z,2001:4998:24:120d::1:0,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
205,075e02e83c65,2022-11-18T23:52:17.556715Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
206,075e02e83c65,2022-11-18T23:52:17.712530Z,2001:4998:24:120d::1:0,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
207,e7ecff4aced6,2022-11-18T23:52:32.607440Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
208,e7ecff4aced6,2022-11-18T23:52:32.771235Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
209,e7ecff4aced6,2022-11-18T23:52:32.934345Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
210,e7ecff4aced6,2022-11-18T23:52:33.100760Z,2001:4998:124:1507::f001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
211,e7ecff4aced6,2022-11-18T23:52:33.267290Z,74.6.143.26,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
212,e7ecff4aced6,2022-11-18T23:52:33.432284Z,2001:4998:124:1507::f000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
213,e19694c137b2,2022-11-19T00:38:21.586373Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
214,e19694c137b2,2022-11-19T00:38:21.754244Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
215,e19694c137b2,2022-11-19T00:38:21.922182Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
216,e19694c137b2,2022-11-19T00:38:22.090093Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
217,e19694c137b2,2022-11-19T00:38:22.258254Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
218,e19694c137b2,2022-11-19T00:38:22.431741Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
219,5b18098944d6,2022-11-19T00:59:39.509353Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
220,5b18098944d6,2022-11-19T00:59:39.665733Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
221,5b18098944d6,2022-11-19T00:59:39.825645Z,98.137.11.163,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
222,5b18098944d6,2022-11-19T00:59:39.982364Z,2001:4998:124:1507::f001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
223,5b18098944d6,2022-11-19T00:59:40.136879Z,74.6.143.25,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
224,5b18098944d6,2022-11-19T00:59:40.294267Z,2001:4998:124:1507::f000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
225,f57f4d3db0bf,2022-11-19T01:04:15.778640Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
226,f57f4d3db0bf,2022-11-19T01:04:15.931707Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
227,f57f4d3db0bf,2022-11-19T01:04:16.087724Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
228,f57f4d3db0bf,2022-11-19T01:04:16.244340Z,2001:4998:124:1507::f001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
229,f57f4d3db0bf,2022-11-19T01:04:16.400926Z,74.6.231.21,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
230,f57f4d3db0bf,2022-11-19T01:04:16.555934Z,2001:4998:44:3507::8000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
231,3666d23bfd9b,2022-11-19T02:56:15.805008Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
232,3666d23bfd9b,2022-11-19T02:56:15.971459Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
233,3666d23bfd9b,2022-11-19T02:56:16.134996Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
234,3666d23bfd9b,2022-11-19T02:56:16.299109Z,2001:4998:24:120d::1:0,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
235,3666d23bfd9b,2022-11-19T02:56:16.463639Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
236,3666d23bfd9b,2022-11-19T02:56:16.627922Z,2001:4998:124:1507::f000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
237,52fb2c5e25ca,2022-11-19T03:34:13.254995Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
238,52fb2c5e25ca,2022-11-19T03:34:13.423009Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
239,52fb2c5e25ca,2022-11-19T03:34:13.586971Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
240,52fb2c5e25ca,2022-11-19T03:34:13.750904Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
241,52fb2c5e25ca,2022-11-19T03:34:13.915401Z,77.88.55.80,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
242,52fb2c5e25ca,2022-11-19T03:34:14.078408Z,2001:4998:124:1507::f000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
243,395965c5bffc,2022-11-19T05:54:58.150951Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
244,395965c5bffc,2022-11-19T05:54:58.305835Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
245,395965c5bffc,2022-11-19T05:54:58.460984Z,74.6.143.26,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
246,395965c5bffc,2022-11-19T05:54:58.617103Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
247,395965c5bffc,2022-11-19T05:54:58.772067Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
248,395965c5bffc,2022-11-19T05:54:58.927874Z,2001:4998:44:3507::8000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
249,509a96f2ec53,2022-11-19T08:39:06.471159Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
250,509a96f2ec53,2022-11-19T08:39:06.630696Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
251,509a96f2ec53,2022-11-19T08:39:06.790473Z,74.6.231.21,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
252,509a96f2ec53,2022-11-19T08:39:06.950465Z,2001:4998:24:120d::1:0,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
253,509a96f2ec53,2022-11-19T08:39:07.106680Z,74.6.143.25,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
254,509a96f2ec53,2022-11-19T08:39:07.267168Z,2001:4998:24:120d::1:0,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
255,4b5812ce4a5f,2022-11-19T08:54:04.278781Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
256,4b5812ce4a5f,2022-11-19T08:54:04.443915Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
257,4b5812ce4a5f,2022-11-19T08:54:04.612171Z,74.6.231.20,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
258,4b5812ce4a5f,2022-11-19T08:54:04.781671Z,2001:4998:44:3507::8000,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
259,4b5812ce4a5f,2022-11-19T08:54:04.949300Z,74.6.143.25,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
260,4b5812ce4a5f,2022-11-19T08:54:05.116508Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
261,4d776004c357,2022-11-19T09:16:29.177664Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
262,4d776004c357,2022-11-19T09:16:29.332104Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
263,4d776004c357,2022-11-19T09:16:29.489492Z,74.6.143.26,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
264,4d776004c357,2022-11-19T09:16:29.643988Z,2001:4998:44:3507::8001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
265,4d776004c357,2022-11-19T09:16:29.796718Z,74.6.231.20,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
266,4d776004c357,2022-11-19T09:16:29.952863Z,2001:4998:124:1507::f001,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
267,570cb189e5b8,2022-11-19T09:47:57.680748Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
268,570cb189e5b8,2022-11-19T09:47:57.846997Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
269,570cb189e5b8,2022-11-19T09:47:58.011574Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
270,570cb189e5b8,2022-11-19T09:47:58.174691Z,2001:4998:124:1507::f001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
271,570cb189e5b8,2022-11-19T09:47:58.339489Z,5.255.255.77,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
272,570cb189e5b8,2022-11-19T09:47:58.502722Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
273,5e0ed7019d06,2022-11-19T11:44:06.606384Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
274,5e0ed7019d06,2022-11-19T11:44:06.771270Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
275,5e0ed7019d06,2022-11-19T11:44:06.936578Z,98.137.11.163,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
276,5e0ed7019d06,2022-11-19T11:44:07.103009Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
277,5e0ed7019d06,2022-11-19T11:44:07.268248Z,98.137.11.163,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
278,5e0ed7019d06,2022-11-19T11:44:07.437021Z,2001:4998:24:120d::1:0,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
279,c50b89e9f402,2022-11-19T12:42:48.346751Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
280,c50b89e9f402,2022-11-19T12:42:48.506540Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
281,c50b89e9f402,2022-11-19T12:42:48.661939Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
282,c50b89e9f402,2022-11-19T12:42:48.818499Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
283,c50b89e9f402,2022-11-19T12:42:48.978275Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
284,c50b89e9f402,2022-11-19T12:42:49.134164Z,2001:4998:24:120d::1:0,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
285,0eaef04317ac,2022-11-19T14:09:39.360546Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
286,0eaef04317ac,2022-11-19T14:09:39.529557Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
287,0eaef04317ac,2022-11-19T14:09:39.697907Z,74.6.143.26,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
288,0eaef04317ac,2022-11-19T14:09:39.865444Z,2001:4998:124:1507::f000,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
289,0eaef04317ac,2022-11-19T14:09:40.034743Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
290,0eaef04317ac,2022-11-19T14:09:40.202127Z,2001:4998:44:3507::8000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
291,1578413e60fe,2022-11-19T15:16:53.164568Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
292,1578413e60fe,2022-11-19T15:16:53.319586Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
293,1578413e60fe,2022-11-19T15:16:53.473065Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
294,1578413e60fe,2022-11-19T15:16:53.627955Z,2001:4998:124:1507::f001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
295,1578413e60fe,2022-11-19T15:16:53.779774Z,77.88.55.77,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
296,1578413e60fe,2022-11-19T15:16:53.936091Z,2001:4998:124:1507::f001,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
297,b879a8be3e2e,2022-11-19T15:32:07.946289Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
298,b879a8be3e2e,2022-11-19T15:32:08.113835Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
299,b879a8be3e2e,2022-11-19T15:32:08.282392Z,74.6.231.20,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
300,b879a8be3e2e,2022-11-19T15:32:08.450347Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
301,b879a8be3e2e,2022-11-19T15:32:08.622111Z,98.137.11.163,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
302,b879a8be3e2e,2022-11-19T15:32:08.789836Z,2a02:6b8:a::a,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
303,4313a69575c8,2022-11-19T16:43:50.526984Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
304,4313a69575c8,2022-11-19T16:43:50.685412Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
305,4313a69575c8,2022-11-19T16:43:50.842670Z,74.6.143.25,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
306,4313a69575c8,2022-11-19T16:43:50.997954Z,2001:4998:24:120d::1:0,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
307,4313a69575c8,2022-11-19T16:43:51.154040Z,74.6.231.21,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
308,4313a69575c8,2022-11-19T16:43:51.309778Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
309,4adb3ec00ea8,2022-11-19T17:31:51.865696Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
310,4adb3ec00ea8,2022-11-19T17:31:52.062103Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
311,4adb3ec00ea8,2022-11-19T17:31:52.260036Z,74.6.143.25,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
312,4adb3ec00ea8,2022-11-19T17:31:52.457451Z,2001:4998:44:3507::8001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
313,4adb3ec00ea8,2022-11-19T17:31:52.659980Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
314,4adb3ec00ea8,2022-11-19T17:31:52.848130Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
315,e31d5cc1eedb,2022-11-19T18:42:13.301416Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
316,e31d5cc1eedb,2022-11-19T18:42:13.455987Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
317,e31d5cc1eedb,2022-11-19T18:42:13.612582Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
318,e31d5cc1eedb,2022-11-19T18:42:13.768943Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
319,e31d5cc1eedb,2022-11-19T18:42:13.924010Z,5.255.255.5,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
320,e31d5cc1eedb,2022-11-19T18:42:14.080943Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
321,bf1a3446b7b9,2022-11-19T20:06:50.172747Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
322,bf1a3446b7b9,2022-11-19T20:06:50.330502Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
323,bf1a3446b7b9,2022-11-19T20:06:50.486133Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
324,bf1a3446b7b9,2022-11-19T20:06:50.647402Z,2001:4998:124:1507::f001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
325,bf1a3446b7b9,2022-11-19T20:06:50.806355Z,5.255.255.60,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
326,bf1a3446b7b9,2022-11-19T20:06:50.962872Z,2001:4998:44:3507::8001,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
327,8607505e8842,2022-11-19T21:47:05.106185Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
328,8607505e8842,2022-11-19T21:47:05.273335Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
329,8607505e8842,2022-11-19T21:47:05.440240Z,98.137.11.163,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
330,8607505e8842,2022-11-19T21:47:05.608854Z,2001:4998:24:120d::1:1,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
331,8607505e8842,2022-11-19T21:47:05.776397Z,5.255.255.80,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
332,8607505e8842,2022-11-19T21:47:05.945650Z,2001:4998:124:1507::f000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
333,d10d348248f3,2022-11-19T23:27:45.837506Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
334,d10d348248f3,2022-11-19T23:27:46.005581Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
335,d10d348248f3,2022-11-19T23:27:46.172516Z,98.137.11.164,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
336,d10d348248f3,2022-11-19T23:27:46.356782Z,2001:4998:124:1507::f000,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
337,d10d348248f3,2022-11-19T23:27:46.524435Z,77.88.55.50,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
338,d10d348248f3,2022-11-19T23:27:46.692027Z,2001:4998:44:3507::8000,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
339,32fd7f52132b,2022-11-20T00:14:58.056544Z,216.58.211.14,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
340,32fd7f52132b,2022-11-20T00:14:58.223219Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
341,32fd7f52132b,2022-11-20T00:14:58.387825Z,74.6.143.26,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
342,32fd7f52132b,2022-11-20T00:14:58.554308Z,2001:4998:124:1507::f001,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
343,32fd7f52132b,2022-11-20T00:14:58.719975Z,74.6.231.21,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
344,32fd7f52132b,2022-11-20T00:14:58.889131Z,2a00:1450:400f:80d::200e,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
345,7ddf228fc204,2022-11-20T00:52:25.245598Z,142.250.74.78,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
346,7ddf228fc204,2022-11-20T00:52:25.402103Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: google.com\r\n\r\n'"
347,7ddf228fc204,2022-11-20T00:52:25.557071Z,74.6.231.20,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
348,7ddf228fc204,2022-11-20T00:52:25.714061Z,2a00:1450:400f:802::200e,80,"b'GET / HTTP/1.0\r\nHost: yahoo.com\r\n\r\n'"
349,7ddf228fc204,2022-11-20T00:52:25.869678Z,74.6.231.21,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
350,7ddf228fc204,2022-11-20T00:52:26.025697Z,2001:4998:24:120d::1:0,80,"b'GET / HTTP/1.0\r\nHost: yandex.ru\r\n\r\n'"
